,title,address,age,floor,fee,management_fee,deposit,gratuity,madori,access_mean,room,layout,area
0,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,2,11.4,1.0,11.4,17.1,1K,9.0,1,K,25.37
1,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,3,11.4,1.0,11.4,17.1,1K,9.0,1,K,25.37
2,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,6,11.4,1.0,11.4,17.1,1K,9.0,1,K,25.37
3,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,6,11.5,1.0,11.5,17.25,1K,9.0,1,K,25.37
4,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,8,11.9,1.0,11.9,17.85,1K,9.0,1,K,25.37
5,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,6,11.9,1.0,11.9,17.85,1K,9.0,1,K,25.37
6,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,3,21.9,1.5,21.9,32.85,1LDK,9.0,1,LDK,40.17
7,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,12,24.7,2.0,24.7,37.05,2LDK,9.0,2,LDK,54.0
8,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,12,26.2,2.0,26.2,39.3,2LDK,9.0,2,LDK,54.0
9,東京メトロ丸ノ内線 西新宿駅 地下1地上14階建 築3年,東京都新宿区西新宿８,3,10,27.5,2.0,27.5,27.5,2LDK,9.0,2,LDK,50.8
10,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,10.2,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
11,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,10.3,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
12,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,10.5,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
13,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,10.6,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
14,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,10.8,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
15,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,10.8,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
16,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,10.8,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
17,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,10.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
18,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,10.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
19,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,10.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
20,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,10.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
21,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,11.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
22,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,11.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
23,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,11.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
24,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,11.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
25,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,11.1,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
26,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,11.5,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
27,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,11.6,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
28,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,11.8,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
29,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,11.8,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
30,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,11.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
31,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,11.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
32,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,11.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
33,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,11.9,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
34,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,12.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
35,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,12.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
36,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,12.0,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
37,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,12.1,1.2,0.0,0.0,1DK,9.0,1,DK,25.05
38,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,17.4,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
39,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,17.7,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
40,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,17.7,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
41,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,17.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
42,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,17.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
43,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,17.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
44,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,17.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,42.19
45,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,17.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
46,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,17.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
47,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,18.0,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
48,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,18.1,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
49,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,18.4,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
50,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,2,18.7,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
51,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,18.7,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
52,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,18.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
53,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,3,18.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
54,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,18.8,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
55,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,1,18.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,42.19
56,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,4,18.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
57,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,18.9,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
58,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,5,19.0,1.5,0.0,0.0,1LDK,9.0,1,LDK,40.2
59,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,21.5,1.5,0.0,0.0,2LDK,9.0,2,LDK,46.2
60,（仮称）プラチナスクエア高田馬場,東京都新宿区高田馬場２,0,6,22.5,1.5,0.0,0.0,2LDK,9.0,2,LDK,46.2
61,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,3,10.8,1.2,10.8,10.8,1DK,9.666666666666666,1,DK,26.2
62,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,9,11.29,1.205,11.3,0.0,1DK,9.666666666666666,1,DK,26.2
63,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,4,11.8,0.7,0.0,11.8,1DK,9.666666666666666,1,DK,26.2
64,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,9,11.3,1.205,11.3,0.0,1DK,9.666666666666666,1,DK,26.2
65,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,13,20.17,2.024,20.17,40.34,2LDK,9.666666666666666,2,LDK,44.0
66,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,13,20.97,2.024,20.97,41.94,2LDK,9.666666666666666,2,LDK,44.0
67,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,13,20.98,2.024,20.98,41.96,2LDK,9.666666666666666,2,LDK,44.0
68,エステムプラザ飯田橋タワーレジデンス,東京都新宿区新小川町,10,13,23.5,2.5,23.5,23.5,2LDK,9.666666666666666,2,LDK,54.0
69,エスティメゾン東新宿,東京都新宿区新宿６,13,4,14.2,1.5,14.2,14.2,1K,10.0,1,K,34.02
70,エスティメゾン東新宿,東京都新宿区新宿６,13,4,16.0,1.5,16.0,16.0,2K,10.0,2,K,40.03
71,レジディア西新宿II,東京都新宿区西新宿４,15,3,9.0,1.0,9.0,9.0,1K,10.333333333333334,1,K,24.69
72,レジディア西新宿II,東京都新宿区西新宿４,15,4,12.6,1.0,12.6,0.0,1DK,10.333333333333334,1,DK,30.57
73,レジディア西新宿II,東京都新宿区西新宿４,15,4,12.7,1.0,12.7,0.0,1DK,10.333333333333334,1,DK,30.57
74,レジディア西新宿II,東京都新宿区西新宿４,15,4,12.9,1.0,12.9,0.0,1DK,10.333333333333334,1,DK,30.57
75,レジディア西新宿II,東京都新宿区西新宿４,15,2,13.0,1.0,13.0,0.0,1DK,10.333333333333334,1,DK,31.76
76,レジディア西新宿II,東京都新宿区西新宿４,15,4,13.0,1.0,13.0,13.0,1DK,10.333333333333334,1,DK,30.57
77,レジディア西新宿II,東京都新宿区西新宿４,15,2,15.0,1.0,15.0,15.0,1LDK,10.333333333333334,1,LDK,41.5
78,レジディア西新宿II,東京都新宿区西新宿４,15,2,15.0,1.5,15.0,15.0,1LDK,10.333333333333334,1,LDK,41.5
79,レジディア西新宿II,東京都新宿区西新宿４,15,1,15.5,1.5,15.5,0.0,1LDK,10.333333333333334,1,LDK,49.38
80,レジディア西新宿II,東京都新宿区西新宿４,15,1,15.5,1.5,15.5,15.5,1LDK,10.333333333333334,1,LDK,49.38
81,レジディア西新宿II,東京都新宿区西新宿４,15,1,16.1,1.5,16.1,16.1,1LDK,10.333333333333334,1,LDK,53.94
82,ZOOM新宿西落合,東京都新宿区西落合１,3,6,10.1,0.7,10.1,10.1,1K,12.0,1,K,24.77
83,ZOOM新宿西落合,東京都新宿区西落合１,3,4,12.4,0.8,12.4,12.4,2K,12.0,2,K,30.42
84,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,4,13.0,1.0,13.0,0.0,1K,6.333333333333333,1,K,26.14
85,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,6,13.2,1.0,13.2,0.0,1K,6.333333333333333,1,K,26.14
86,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,4,13.9,1.0,13.9,0.0,1K,6.333333333333333,1,K,26.64
87,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,9,14.2,1.0,14.2,0.0,ワンルーム,6.333333333333333,1,R,25.72
88,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,9,14.4,1.0,14.4,0.0,ワンルーム,6.333333333333333,1,R,25.72
89,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,3,15.6,1.0,15.6,0.0,1DK,6.333333333333333,1,DK,31.14
90,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,5,16.8,1.0,16.8,0.0,1DK,6.333333333333333,1,DK,31.14
91,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,6,16.9,1.0,16.9,0.0,1DK,6.333333333333333,1,DK,31.14
92,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,7,17.0,1.0,17.0,0.0,1DK,6.333333333333333,1,DK,31.14
93,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,4,22.2,1.5,22.2,22.2,1LDK,6.333333333333333,1,LDK,41.66
94,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,6,22.2,1.5,22.2,22.2,1LDK,6.333333333333333,1,LDK,41.36
95,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,3,27.0,1.5,27.0,27.0,1LDK,6.333333333333333,1,LDK,50.97
96,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,4,27.2,1.5,27.2,27.2,1LDK,6.333333333333333,1,LDK,50.97
97,Brillia ist 千駄ヶ谷　ブリリアイスト千駄ヶ谷,東京都新宿区大京町,3,8,29.9,1.5,29.9,29.9,2LDK,6.333333333333333,2,LDK,52.92
98,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,19.7,1.2,19.7,0.0,1LDK,9.666666666666666,1,LDK,40.01
99,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,19.9,1.2,19.9,0.0,1LDK,9.666666666666666,1,LDK,40.01
100,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,19.7,1.5,19.7,0.0,1LDK,9.666666666666666,1,LDK,40.01
101,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,20.0,1.2,20.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
102,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,20.0,1.2,20.0,0.0,ワンルーム,9.666666666666666,1,R,40.01
103,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,19.9,1.5,19.9,0.0,1LDK,9.666666666666666,1,LDK,40.01
104,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,19.9,1.5,19.9,0.0,1LDK,9.666666666666666,1,LDK,40.01
105,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,4,20.0,1.5,20.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
106,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,20.1,1.5,20.1,0.0,1LDK,9.666666666666666,1,LDK,40.01
107,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,4,20.2,1.5,20.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
108,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,5,20.7,1.2,20.7,0.0,1LDK,9.666666666666666,1,LDK,40.01
109,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,5,20.5,1.5,20.5,0.0,1LDK,9.666666666666666,1,LDK,40.01
110,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,20.8,1.2,20.8,0.0,1LDK,9.666666666666666,1,LDK,40.01
111,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,7,20.8,1.2,20.8,0.0,ワンルーム,9.666666666666666,1,R,40.01
112,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,20.6,1.5,20.6,0.0,1LDK,9.666666666666666,1,LDK,40.01
113,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,20.9,1.2,20.9,0.0,ワンルーム,9.666666666666666,1,R,40.01
114,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,10,21.0,1.2,21.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
115,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,5,20.7,1.5,20.7,0.0,1LDK,9.666666666666666,1,LDK,40.01
116,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,21.0,1.2,21.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
117,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,7,21.0,1.2,21.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
118,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,21.0,1.2,21.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
119,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,2,21.0,1.2,21.0,0.0,1LDK,9.666666666666666,1,LDK,38.42
120,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,20.8,1.5,20.8,0.0,1LDK,9.666666666666666,1,LDK,40.01
121,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,12,21.1,1.2,21.1,0.0,ワンルーム,9.666666666666666,1,R,40.01
122,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,21.1,1.2,21.1,0.0,1LDK,9.666666666666666,1,LDK,40.01
123,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,21.2,1.2,21.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
124,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,11,21.2,1.2,21.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
125,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,3,21.0,1.5,21.0,0.0,1LDK,9.666666666666666,1,LDK,41.6
126,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,7,21.0,1.5,21.0,0.0,1LDK,9.666666666666666,1,LDK,40.01
127,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,21.3,1.2,21.3,0.0,1LDK,9.666666666666666,1,LDK,40.01
128,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,12,21.3,1.2,21.3,0.0,1LDK,9.666666666666666,1,LDK,40.01
129,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,21.1,1.5,21.1,0.0,1LDK,9.666666666666666,1,LDK,40.01
130,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,9,21.1,1.5,21.1,0.0,1LDK,9.666666666666666,1,LDK,40.01
131,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,13,21.4,1.2,21.4,0.0,1LDK,9.666666666666666,1,LDK,40.01
132,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,11,21.2,1.5,21.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
133,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,10,21.2,1.5,21.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
134,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,7,21.2,1.5,21.2,0.0,1LDK,9.666666666666666,1,LDK,40.01
135,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,11,21.5,1.2,21.5,0.0,1LDK,9.666666666666666,1,LDK,40.01
136,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,21.3,1.5,21.3,0.0,1LDK,9.666666666666666,1,LDK,40.01
137,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,12,21.3,1.5,21.3,0.0,1LDK,9.666666666666666,1,LDK,40.01
138,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,9,21.3,1.5,21.3,0.0,1LDK,9.666666666666666,1,LDK,40.01
139,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,10,21.4,1.5,21.4,0.0,1LDK,9.666666666666666,1,LDK,40.01
140,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,13,21.6,1.5,21.6,0.0,1LDK,9.666666666666666,1,LDK,40.01
141,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,13,21.9,1.2,21.9,0.0,1LDK,9.666666666666666,1,LDK,40.01
142,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,13,21.8,1.5,21.8,0.0,1LDK,9.666666666666666,1,LDK,40.01
143,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,8,27.3,1.5,27.3,0.0,2LDK,9.666666666666666,2,LDK,55.02
144,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,4,27.5,1.5,27.5,0.0,2LDK,9.666666666666666,2,LDK,55.6
145,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,4,27.5,1.5,27.5,0.0,2LDK,9.666666666666666,2,LDK,55.02
146,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,27.7,1.5,27.7,0.0,2LDK,9.666666666666666,2,LDK,55.02
147,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,9,27.8,1.5,27.8,0.0,2LDK,9.666666666666666,2,LDK,55.02
148,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,4,34.4,2.0,34.4,0.0,2SLDK,9.666666666666666,2,SLDK,70.8
149,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,5,34.5,2.0,34.5,0.0,2LDK,9.666666666666666,2,LDK,70.8
150,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,5,34.6,2.0,34.6,0.0,1SLDK,9.666666666666666,1,SLDK,72.01
151,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,34.7,2.0,34.7,0.0,3LDK,9.666666666666666,3,LDK,72.12
152,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,6,34.7,2.0,34.7,0.0,1SLDK,9.666666666666666,1,SLDK,72.01
153,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,9,35.0,2.0,35.0,0.0,2SLDK,9.666666666666666,2,SLDK,70.8
154,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,10,35.1,2.0,35.1,0.0,3LDK,9.666666666666666,3,LDK,72.12
155,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,7,35.9,2.0,35.9,0.0,3LDK,9.666666666666666,3,LDK,72.12
156,パークスフィア牛込神楽坂,東京都新宿区南山伏町,0,13,36.5,2.0,36.5,0.0,2SLDK,9.666666666666666,2,SLDK,71.71
157,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,2,19.7,1.2,19.7,0.0,1LDK,7.666666666666667,1,LDK,40.01
158,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,2,19.9,1.2,19.9,0.0,ワンルーム,7.666666666666667,1,R,40.01
159,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,3,20.0,1.2,20.0,0.0,1LDK,7.666666666666667,1,LDK,40.01
160,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,2,19.7,1.5,19.7,0.0,1LDK,7.666666666666667,1,LDK,38.42
161,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,3,19.9,1.5,19.9,0.0,1LDK,7.666666666666667,1,LDK,40.01
162,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,2,19.9,1.5,19.9,0.0,1LDK,7.666666666666667,1,LDK,40.01
163,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,4,20.0,1.5,20.0,0.0,1LDK,7.666666666666667,1,LDK,40.01
164,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,4,20.0,1.5,20.0,0.0,1SLDK,7.666666666666667,1,SLDK,40.01
165,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,3,20.1,1.5,20.1,0.0,1LDK,7.666666666666667,1,LDK,40.01
166,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,4,20.2,1.5,20.2,0.0,1LDK,7.666666666666667,1,LDK,40.01
167,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,5,20.7,1.2,20.7,0.0,1LDK,7.666666666666667,1,LDK,40.01
168,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,6,20.8,1.2,20.8,0.0,1LDK,7.666666666666667,1,LDK,40.01
169,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,5,20.5,1.5,20.5,0.0,1LDK,7.666666666666667,1,LDK,40.01
170,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,7,20.8,1.2,20.8,0.0,1LDK,7.666666666666667,1,LDK,40.01
171,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,6,20.6,1.5,20.6,0.0,1LDK,7.666666666666667,1,LDK,40.01
172,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,8,20.9,1.2,20.9,0.0,1LDK,7.666666666666667,1,LDK,40.01
173,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,10,21.0,1.2,21.0,0.0,1LDK,7.666666666666667,1,LDK,40.01
174,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,5,20.7,1.5,20.7,0.0,1LDK,7.666666666666667,1,LDK,40.01
175,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,10,21.0,1.2,21.0,0.0,ワンルーム,7.666666666666667,1,R,40.01
176,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,2,21.0,1.2,21.0,0.0,1LDK,7.666666666666667,1,LDK,40.01
177,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,6,20.8,1.5,20.8,0.0,1LDK,7.666666666666667,1,LDK,40.01
178,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,12,21.1,1.2,21.1,0.0,1LDK,7.666666666666667,1,LDK,40.01
179,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,7,21.0,1.5,21.0,0.0,1LDK,7.666666666666667,1,LDK,40.01
180,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,9,21.1,1.5,21.1,0.0,1LDK,7.666666666666667,1,LDK,40.01
181,都営大江戸線 牛込柳町駅 地下1地上14階建 新築,東京都新宿区南山伏町,0,13,21.4,1.2,21.4,0.0,ワンルーム,7.666666666666667,1,R,40.01
